daty;LPP;Santander;AmRest;AsBis;KGHM;Mbank;Orange;Pekao;Debica;Budimex;Bumech;CCC;CIECH;Comarch;Develia;Dom Developm;Enea;Eurocash;Orlen;Grenevia;Azoty;Handlowy;ING;InterCars;Kerner;Millenium;Neuca;Polenergia;CD Projekt;KETY;WIG;WIBOR3M
2018-07-31;5,7749406;-1,0018792;-0,9090909;8,857234;9,6594209;6,9534767;7,3274843;6,3578408;0,6992378;1,1295954;34,6156037;8,6986335;4,1158298;16,6803198;10,7619592;-1,0804646;4,8140044;-14,7415348;14,2855096;9,9244954;-0,4349696;5,9332397;7,2590218;9,289459;6,6248126;14,5885287;-6,0699588;-0,2785515;22,0678793;0,157174;7,1665984;0
2018-08-31;3,0252302;-7,5282631;-6,8807339;-2,1153665;-5,9065335;-4,2095416;-2,4095703;4,4601317;-1,054069;-8,6446585;-17,1428496;-4,1814987;-5,4805643;-14,9639278;-8,1647128;0,8199975;-10,8559499;10,0464133;6,0465559;13,4381261;-8,7854057;-9,3336216;-6,247579;6,1014047;-2,4628702;-2,2850925;2,1526666;17,3184358;4,3022579;20,9077773;0,3945837;0,5882353
2018-09-30;-6,300924;-2,4054301;10,7142857;-27,9966097;-1,8725298;9,2773438;-8,642047;-9,1101194;-17,2619767;-9,1302004;20,6896442;3,0848813;-9,8860102;13,2256228;10,2201428;-7,8596668;-6,323185;-11,2006834;2,8091615;-2,4394977;-16,8421053;13,53025;1,5523551;-11,1497558;1,1104854;3,0066815;0,383521;3,3333333;-9,0780041;-0,7741354;-2,0370399;0,5847953
2018-10-31;-8,9855363;-4,9183947;-11,679644;17,953887;-2,4911517;-16,4432529;-2,2523063;-1,413552;-4,5078616;19,6789667;-28,5715041;-24,0910542;-10,4624005;0,5952905;-3,2215099;-0,2930902;0,5;13,0583779;-8,6734271;-0,3560772;-18,0379747;-9,3283453;-10,8340599;-5,8832161;-1,8000356;-4,5405405;-12,2175663;-8,2949309;-15,4806513;-11,3134317;-6,2095208;0
2018-11-30;-0,3821705;5,460023;-7,9345088;1,8094897;3,2686654;9,197861;10,1384497;4,8668453;-10,0012102;-4,82609;-12,0001926;25,8653846;-3,3930574;-6,5469384;12,4994016;-3,2453129;33,0845771;-17,3198617;19,3643966;0,3573496;26,1776062;-1,712218;11,5377094;-14,1647739;8,5549002;4,3035108;13,0475477;0,5025126;-10,1737071;-0,7362393;5,2260683;0
2018-12-31;0,3836367;-10,0823391;9,4391245;-3,8645755;-0,9362479;3,8687561;0,2090349;-0,7240452;-10,271041;-3,7392981;-4,5453972;-8,0357143;8,047105;-3,1861827;-9,2596631;-3,9637919;-7,4766355;4,1420118;-1,7726105;-3,5707181;-4,5899633;0,4347809;-0,9876688;1,4575857;-8,1628388;-3,6916395;-5,9612519;2,5;2,3913746;-2,8068495;-0,881203;0
2019-01-31;6,6241972;4,329194;-1,25;-4,3661163;5,9408891;5,8462989;16,9102501;1,463766;1,6340368;-4,7424043;14,2859662;-7,5022065;18,2851655;1,9690994;-2,0398593;19,0489544;8,3838384;14,3774704;-3,1922811;-7,7772047;18,6016677;0;6,3333727;3,3455594;4,1893276;-0,5636979;3,887128;15,1219512;30,4937882;3,799726;4,6401401;0
2019-02-28;-2,5686879;3,7523858;3,0379747;12,4507607;7,5815624;-4,8106904;-3,214289;2,4488699;-10,5749729;6,4637356;37,4998071;2,6268523;13,5487539;-0,6414338;6,2470081;-2,9337559;-6,0577819;1,1933045;-2,6729621;-2,0087239;20,3353164;-4,6309693;0;0,2331723;-3,0380466;-1,9274376;2,3602695;-1,6949153;0,0489215;1,1721909;-0,7681627;0
2019-03-31;2,0847258;-2,193818;2,2113022;-0,5620689;5,6249571;-0,5147403;-5,3504521;-2,9129886;9,5124319;28,4773122;17,5759038;17,277401;-9,8309588;20,4552427;4,7020725;11,2638035;-13,1944444;7,4115575;-4,1798558;-4,5084119;-7,4157303;2,4278193;0,4163197;-1,6148622;-0,5068138;3,3526012;-1,9249876;-1,2931034;5,2150121;-6,6549467;-0,3934148;0
2019-04-30;2,8827867;6,5951658;-0,8413462;-2,0417368;-3,8739928;4,1862653;-3,7817805;3,3692752;0,9394673;-0,4020928;0,0467642;-3,6282237;-10,8120347;0,8121247;-4,8690488;0;-12,5714286;-0,8246398;0,2871646;3,8630713;0,4854369;-7,8520019;2,1779989;2,3464393;9,7396423;7,885906;8,2394158;24,4541485;7,4478473;7,2853551;0,8002108;0
2019-05-31;-14,3606994;-6,1871153;-7,1515152;-8,56565;-7,6340596;-9,1196388;4,3354896;-6,5574156;-6,9774707;-8,9631621;-29,7424401;-24,4422937;-10,8673976;3,7388004;-1,5651063;1,2345701;9,9346405;-6,3564416;-1,1647037;0,2071442;-3,7198068;-13,6660002;-1,6554858;-8,2589917;-12,2627496;-0,777605;4,1999766;-1,0526316;-2,8430077;0,4352868;-3,7169032;0
2019-06-30;5,0212684;-1,3963369;-5,2219321;-1,7893455;8,944437;6,8057625;29,7087714;5,2218471;1,5017109;6,303144;31,000258;7,5893429;-2,1100385;-2,8323737;5,5931162;4,5221209;11,058264;6,6755817;-7,0258081;8,2456704;5,1179127;7,1712551;6,4253493;1,5008394;3,8703913;-2,1943574;6,0703593;-6,3829787;3,6094799;-2,7340599;3,9327957;0
2019-07-31;2,6833134;-5,0594779;11,4325069;10,9115574;-8,7898732;-18,744186;1,1975711;-1,7948167;0,9843913;-5,1518989;-2,0355918;-11,0304185;-5,0304264;-5,8838927;4,7354564;1,5616323;-11,6702355;-9,2212806;12,2742475;-2,6056697;6,8257757;-1,861128;-5,1483511;-2,2284331;0,4142708;-19,1773504;4,0434691;4,5454545;6,8284299;0,2931252;-0,8587009;0
2019-08-31;-5,2900996;-3,7692543;1,8541409;-1,6368499;-17,0336423;-7,6702919;-5,6951271;-5,629676;2,4382433;1,5489235;-3,8963066;-17,797404;-9,2043863;1,7042126;-5,2422727;3,8471538;5,1515152;9,8376049;-6,9016779;-18,3006536;-15,3261841;-4,3651895;-1,8746594;1,0104407;-6,8038866;-11,8968936;7,4437059;-7,2463768;10,0018981;-2,876473;-4,912084;0
2019-09-30;15,7469482;3,5412162;8,7378641;0,6235126;2,1438452;7,749535;-13,3334754;5,198277;1,0442314;-4,2655753;1,0810662;12,5671496;-6,2494656;-2,5105747;-0,4237056;2,2210665;-0,9221902;2,2428967;8,8923056;-3,4666667;-10,7651715;2,1824732;6,0590914;3,2567572;-2,6536684;-14,2535634;8,1305432;1,5625;-3,7940101;-2,6227592;1,0235721;0
2019-10-31;-5,1744029;-5,7621655;5,5803571;4,7679864;4,5507307;9,8388953;13,1223055;5,276398;-0,4981842;5,2523167;-4,5453927;-19,3058568;-3,9996352;0,5711455;4,7009606;2,4164597;-1,7452007;4,3775515;5,7744259;0;3,6664695;-0,9703151;-2,7072315;-5,5825883;-3,4093733;7,5240595;0,2802183;-2,6923077;3,5716878;3,3667508;0,8072533;-0,5813953
2019-11-30;6,6831074;-1,2097416;-0,6342495;28,6525351;7,4837966;-2,5144054;2,240019;-2,790218;-0,4993888;20,4609931;-4,9018909;0,7168459;11,1100555;9,9718126;2,0393786;12,2640825;5,9206631;1,6445973;-11,0157334;-13,3977901;-8,2144894;1,9596449;-2,0613563;-1,7991028;-2,3565732;-10,1708706;6,3891719;1,5810277;4,1255221;3,5825946;-0,4860944;0
2019-12-31;1,3792092;0,1275725;-7,8723404;8,1206517;6,3188118;4,6211714;11,4239729;-4,1463211;3,5185953;8,1718498;-11,7821556;-2,1352313;10,2788669;-3,1086937;1,6008532;-0,6310709;-11,5148127;-1,9749652;-7,6205589;-4,9441786;-9,0118086;-0,384781;6,5780074;7,3329961;9,0398904;5,9782609;-1,3077975;4,6692607;6,4748857;8,8040319;0,5751786;0
2020-01-31;-4,0249105;-2,7071112;11,0854503;13,633081;-4,5822357;-4,6738572;-1,6150317;-1,4633987;0;6,7488377;-20,2003992;-11,8636364;-1,8896347;9,6253021;7,4775218;0,4229248;-9,4125079;-10,944003;-11,8386917;6,8791946;-15,0273224;8,8819736;0,2474992;15,6065448;3,8661351;1,5384615;3,1769794;-1,8587361;0,754564;4,6236373;-1,9912721;0
2020-02-29;-18,4877985;-4,6337936;-16,7359667;-16,7093932;-22,6534961;-19,7198276;-11,9200624;-11,0526768;-6,5535615;-5,1217171;-8,3680939;-25,7864879;-10,1410089;-8,2889235;-7,6943039;-2,5261734;-21,8967922;-6,8401487;-22,4958427;-18,6813187;-18,2475884;-6,0291079;-9,9526798;-17,932941;-8,5099453;-18,7542088;-4,8712988;6,8181818;-1,1032533;0,552457;-13,063804;0
2020-03-31;-24,2030157;-29,3773154;-53,8077403;-6,4772781;-15,1967923;-25,5704698;-3,8088737;-36,2335688;-9,0913557;-9,4207897;-25,2054068;-58,3321751;-22,8586505;-1,0657804;-24,9180847;-22,2467592;-15,4642857;-6,179455;-5,012761;-13,3204633;1,7699115;-20,7552735;-18,598275;-25,4497757;-23,256287;-33,2366349;12,1282305;-11,3475177;3,8083579;-12,910886;-15,5285253;-31,5789474
2020-04-30;24,2831244;-5,6053999;47,8378378;13,4988335;28,6855827;-1,2623986;17,5232061;-7,4094444;4,2857587;28,6611109;42,8568764;72,8485657;46,4824632;11,2899704;4,6499911;8,3339088;17,025771;25,8840685;11,9581273;-7,5723831;28,0193237;-12,7379375;-10,3501509;32,7614209;24,6943441;-12,6629423;19,4715232;15,6;23,6933785;14,9827323;10,792603;-41,8803419
2020-05-31;5,5383849;-4,5817026;-3,8391225;9,6774454;12,0808185;-1,6438356;-6,5232441;1,1158198;2,1919073;11,323658;20,5129879;-6,5804709;-4,424919;-1,4544814;-1,010331;8,7188287;5,6859206;-14,4849889;7,0550182;19,0361446;17,3584906;0,8206119;4,9467752;-10,6508783;2,8670883;-11,6560057;4,5583925;8,3044983;12,9173182;-6,9950756;4,3598673;-58,8235294
2020-06-30;-12,3906687;4,8017023;-13,3079848;2,7251639;5,354361;6,7780873;-4,5245496;2,4341082;-1,8764358;-3,352216;5,3190721;23,280314;-15,4746844;2,9462818;-1,0213001;10,1399189;22,2886422;-5,3564373;-6,2027696;-10,9311741;-1,4469453;3,6513593;1,5736874;22,0927171;1,0900731;21,5607401;-0,1956;5,1118211;-2,2037;29,2037957;2,9952227;-7,1428571
2020-07-31;14,8087799;-15,1016685;-14,4736842;26,8423298;38,6657464;-18,5217391;13,0120518;-6,0537467;6,0107056;8,8811608;-22,2222603;-7,0710456;-4,224945;4,2857497;-0,8180339;4,92531;-0,4189944;-9,237834;-13,506025;-26;-7,0146819;-4,5678948;-7,1738013;-5,7105887;-5,3941485;-6,0225017;1,5678668;22,7963526;1,7974742;-0,798963;1,8136071;-11,5384615
2020-08-31;4,1304213;2,5767671;7,1794872;33,7215217;8,5686032;0,3735326;2,7008155;3,3991242;6,9574916;0,6444116;-11,2552624;3,7504508;2,6114416;-1,83416;-3,3352748;19,8972024;-6,802244;-0,7622051;-4,9557518;18,9189189;-5,6140351;1,6422721;2,2702104;15,6564963;-2,2823034;6,4788732;-2,3154963;17,0792079;9,0802609;9,8953481;2,3010349;0
2020-09-30;-8,5597078;-12,6798838;-15,7894737;-11,3059098;-13,7732641;-11,5364168;-5,3287273;-3,7857673;0,2426722;4,4741906;-2,438988;-17,9701078;-12,8971609;0;-0,8650124;-5,3738848;-14,221219;-7,6938357;-9,4574055;-10,1239669;-9,6654275;-1,3477942;-8,8869982;0,8714453;3,7618508;-8,5978836;-0,1975319;-2,1141649;-4,5822281;4,1685217;-4,2958428;-4,3478261
2020-10-31;-20,2433506;9,4917464;-21,8181818;21,5734722;0,1285189;-30,5889423;-11,1110941;-15,9964961;-11,1438882;-4,4913169;-8,9998625;-17,9025424;-4,9356068;-9,8105895;-7,9424627;-7,8427012;-20,7017544;-19,302776;-16,9031437;-21,7241379;-15,6378601;-24,6927397;-16,5840407;-12,5522794;-3,750666;-21,8523878;3,9604971;-9,5032397;-19,8381271;-10,8693149;-10,7536642;0
2020-11-30;31,1068808;36,7460372;77,6889535;15,8047503;26,1094701;31,0822511;4,1117649;34,2301091;9,9424871;17,3092832;9,8899439;61,0322581;14,4242194;-0,2621148;11,3801765;6,3831363;20,3539823;22,8888889;45,2470615;21,2922173;22,4390244;23,1905793;50,0956607;18,3147008;25,7168161;29,537037;18,6653582;19,8090692;16,1282625;12,803255;19,3692999;0
2020-12-31;20,5966248;7,0398314;13,2924335;18,814279;22,8216693;18,3619551;4,1073905;7,6851633;0,7757208;12,0230999;69,4999567;40,2564103;8,232977;1,0409823;10,5492304;13,9998848;20,1286765;-1,6130199;4,3023291;36,1985472;9,3625498;3,3800558;11,0380365;-1,2543897;1,8580486;16,8691923;4,4955342;7,9681275;-29,4725465;6,2703003;8,3328948;-4,5454545
2021-01-31;-7,1816681;-5,9796993;2,3465704;-0,3710557;2,9486219;9,1517857;-0,3793718;4,2554825;4,3586026;5,0407479;11,2092712;-5,5073126;-2,6398178;1,0254606;13,9597663;0,8731257;4,9732211;-2,4922805;-2,9453229;15,1111111;5,6466302;10,3860481;0;19,4911026;14,2928158;19,8776758;4,4540821;2,9520295;11,1009369;-2,5421273;-0,0826994;0
2021-02-28;1,7554871;18,8548231;12,6984127;29,6907838;0,5028145;13,2924335;-3,8080061;6,4362032;-0,4905715;7,2758195;-6,6312102;14,9697703;8,9333619;-3,5595393;11,8046316;12,1742116;-4,9562682;-6,2052326;5,0321574;1,1583012;3,6206897;0,5156766;6,4358552;-0,7108827;0,1834307;5,3061224;2,6472906;12,5448029;-22,474474;9,1854441;-0,0147073;0
2021-03-31;3,8339333;2,329408;0,1564945;70,3076891;0,4531217;-3,2490975;4,2755356;4,1585736;-0,247034;-11,6894343;-15,6250633;-3,9335297;8,4898372;17,1466083;-5,1806955;4,2652176;-2,607362;11,6800643;7,8519844;-9,351145;0,3327787;0,5104658;-4,1822041;18,2152446;-2,1933633;-8,3333333;0;25,7961783;-19,4840796;7,0744747;1,95049;0
2021-04-30;20,6154918;9,4068251;-1,25;8,878302;2,3116368;9,608209;3,4928052;13,3398326;0,7418566;-2,9377444;-1,6834786;12,3823079;5,2644541;4,5049126;28,1493121;12,1196166;32,6771654;2,0873821;5,137722;3,1578947;23,4494196;3,5729781;-0,5687942;-5,7400077;-4,6742319;9,4080338;1,4319668;6,0759494;-8,60323;9,8212427;4,6986562;0
2021-05-31;14,2860895;6,0341308;1,5189873;13,6173122;3,8035762;28,6808511;-2,4211556;19,8894493;3,9318135;6,2299081;7,5344902;17,6814418;20,2558371;3,019335;6,5570051;1,0649559;2,9673591;3,0741028;22,6020151;-4,4897959;-7,307899;17,9785871;14,1928103;22,4363999;13,5299834;20,531401;13,0783449;-9,6658711;-0,2955012;9,0985662;9,0019906;0
2021-06-30;14,9099789;-5,717346;-19,3890274;0,2412223;-6,3205743;7,473545;0,9774352;-3,0841072;-3,5465477;-6,1966016;9,235519;-6,9950331;9,7434227;5,4379131;3,0769461;-3,6455421;-1,9596542;-2,797729;-6,137328;-2,3504274;-4,3478261;-4,5928038;-6,5703438;-0,7898182;-5,5263299;-6,6132265;0;-7,7939234;9,6481197;4,0063518;-0,32813;0
2021-07-31;11,3627082;-2,6507473;1,3147718;6,7886058;3,7039477;-1,2923077;14,0728992;1,2040348;-0,2452194;4,2862635;-8,454685;8,188696;-1,3402879;9,6608182;6,6305672;2,0408997;0,5878895;-13,6523575;-0,181995;-3,2822757;-9,3333333;-0,8731892;3,2452873;8,4655972;-2,559553;5,7939914;11,5335607;0,286533;-0,1512578;7,0879439;2,377488;0
2021-08-31;0,8666173;-0,0877133;19,7709924;5,2621031;-8,3760295;15,6483791;8,0941095;13,8923569;0;1,3700314;12,4201808;0,740436;-1,7763278;-2,9305733;2,6550146;2,1434579;16,1893629;-3,0154849;1,8645035;6,7873303;-2,0721925;1,3225636;21,2048324;-0,9756086;7,3166479;33,8742394;6,25;1,4285714;-8,3465497;-4,4605343;4,8673858;9,5238095
2021-09-30;6,0179105;2,6665343;-3,1867431;1,2542897;-11,581854;10,7816712;-3,0193938;-0,9705961;0,9359481;1,5183121;252,6919005;-1,2658228;-11,7021488;-12,45261;10,6321335;-6,2938653;-6,639839;-4,789916;10,390279;20,3389831;-4,4368601;1,2652503;0,4284683;11,3299116;5,0704886;2,1212121;-3,4234078;-0,2816901;13,27629;-4,0662673;-0,8308033;0
2021-10-31;-3,1758251;4,9737149;5,2666228;0;-2,6957101;37,3479319;-3,0510535;27,8509856;-1,5306122;-10,6668863;124,8991911;-0,3308519;-14,457702;-3,4484737;-6,7532825;0;8,9439655;-13,0626655;4,9256048;9,6830986;6,4285714;27,814607;16,9892666;1,1061392;0,1666438;35,7566766;3,2118758;18,3615819;-9,3430326;-1,726731;4,6139044;221,7391304
2021-11-30;-8,2346734;-14,2821726;-11,8198874;-2,9003586;-7,2361883;-12,0283437;9,120079;-9,6018265;-2,0725389;-14,3140301;-14,6430078;-14,813278;19,4364603;-7,589051;-22,0054244;-6,716599;-11,4243323;11,7766497;-17,1508594;-13,3226324;18,6577181;-0,5182405;-3,3090211;-7,002192;-1,8283166;-10,2185792;-12,3387378;-4,5346062;6,1078992;-7,5080411;-7,8430746;178,3783784
2021-12-31;30,7984342;4,9804566;-1,7021277;-5,0302761;-2,0375665;-12,7668143;-0,5296623;2,4348816;-2,1164021;3,8905147;-10,0417126;2,7764247;-0,9433225;-13,0434783;6,0712934;-4,0002153;-4,9692909;-1,5440509;4,263816;24,0740741;-4,4117647;2,4307723;3,489757;11,2941243;-0,6761124;-0,2434571;2,8153433;-8;4,5526977;5,3539957;2,1844318;23,3009709
2022-01-31;-7,6163866;6,0886335;-9,3795094;-22,0278712;0,1071376;7,3868883;-6,508905;11,0654848;-1,3513514;1,9821872;-5,581316;-27,2037915;0,4762762;0,5553027;13,6361344;-4,1659658;-9,7532315;-4,9815498;-4,4929105;-19,2537313;4,7337278;6,6100662;1,1240265;-4,8624227;-11,243228;0,3050641;-11,785969;-20,923913;-6,6563313;-0,4918036;-2,7098865;18,8976378
2022-02-28;-45,5316625;-1,2316824;-8,4394904;-32,6221321;18,5961546;-11,2209802;-1,3923324;-14,6865938;-2,739726;-1,2962813;12,807689;-30,2083333;-4,2654308;-2,210076;-13,1848847;-9,2177627;14,3229167;-7,9126214;0,0844292;-14,0480591;-7,8531073;-7,631168;-10,5576631;-8,888879;-39,0606421;-14,7810219;0,5399627;11,5120275;-6,4756315;-5,2717116;-9,3106023;20,8609272
2022-03-31;32,5245983;3,3234421;-12,173913;16,3149773;4,4709983;-14,4794189;1,2835925;-2,3354467;-1,4084507;-2,1878135;9,6073034;11,0074627;6,930655;7,3447897;12,9692699;-4,9808269;4,6697039;38,6399578;6,9800299;24,9462366;31,1465359;10,1550209;-2,0698138;8,0487094;6,504065;-5,4246966;11,4091764;5,7010786;3,1707273;5,3912375;6,1480651;30,6849315
2022-04-30;-18,0035398;-7,4029912;-13,8613861;-7,017344;-16,1654673;-15,2887882;-14,1444462;-13,1973357;-2;-8,7245322;39,0435968;-12,1680672;-8,3796739;-9,4737069;6,6463364;-4,3347475;4,570185;-9,5057034;-0,9207435;-1,9621343;-6,4983637;-6,7188452;-14,6779852;-7,4491491;-20,1221374;-24;-9,6388196;0,5830904;-30,3670493;5,9405941;-11,0097694;26,8343816
2022-05-31;12,9909905;4,7465;5,7471264;7,4375246;0,4142743;-6,9518717;-7,2926197;-4,8571611;-3,2069971;20,9359677;-8,8823919;-0,1148106;1,0610454;5,5814895;-9,906381;6,2171427;-7,2840791;-6,7226891;-1,8853144;2,4578652;26,25;5,5275418;-3,3502538;0,9756086;3,2110092;-2,7209533;2,4995261;6,5217391;-10,1833062;-3,7383178;-0,5587224;8,9256198
2022-06-30;-12,3294347;-9,3521836;-1,7391304;-0,7829431;-18,3099688;-19,3247126;4,3511257;-12,5482347;-2,4096386;4,0726483;-4,1510691;-11,8773946;-6,2499676;-7,5991699;-16,6666667;-3,2738264;9,4837262;-5,2252252;-7,2801608;-6,1686086;-10,9306931;-2,3344309;-10,5042017;-3,2605322;-29,2592593;-20,6614945;6,2087186;26,8027211;-11,9456816;-1,9417476;-6,7189903;6,9802731
2022-07-31;9,8943858;-7,8725832;3,4292035;18,9421995;0,0112616;-1,6918967;-4,1786284;-4,9183948;-3,0864198;9,9997253;114,5667818;-5,6521739;5,8666232;10,4689131;4,7826087;-2,6981146;-3,1266017;9,1254753;15,5047367;16,1431702;-4,1796354;4,4484765;1,5258216;2,7568922;36,1256545;-5,0437468;-4,2288557;24,4635193;-4,11105;-0,628749;2,6765885;-0,5673759
2022-08-31;-14,1122914;-1,4990216;6,0962567;-2,1235908;-23,3434387;-1,7210145;-0,2330226;-10,9289617;-2,866242;-0,1976869;17,8135174;-12,6728111;-19,3954607;-11,0497238;-8,5062241;2,0094563;-19,7883598;0,261324;-19,253178;-7,672956;-24,4547564;1,1924787;-23,1213873;-16,4634146;-18,7692308;2,5474255;-4,1558442;-23,5344828;-7,3670301;0,5454545;-8,7865878;1,4265335
2022-09-30;-8,1861013;2,711052;-11,0887097;-2,508235;-0,9491525;-7,6497696;-13,5468802;-6,9018405;-6,420765;-8,9106103;-37,7777073;-2,005277;-0,6872685;-6,8322981;-12,2902494;3,5921205;-18,5356201;1,9113814;-12,2007215;7,1525886;3,3169533;-8,5857573;4,6616541;2,189781;-19,5549242;-11,9450317;-11,2466125;5,9751973;19,1155492;-12,5678119;-8,3777304;1,4064698
2022-10-31;6,3502245;7,5023733;4,30839;50,0690943;9,1261693;33,5329341;16,4029332;29,2257002;-8,0291971;4,3477266;42,3109601;-0,7808293;5,5378267;-6,6666667;2,3784902;-5,5928412;-15,5465587;-2,7280477;2,5775121;-2,0979021;-2,4970273;13,8121694;19,5402299;2,8571429;-2,5897587;30,8523409;-6,870229;4,0425532;26,8463074;1,9648397;9,7059993;4,1608877
2022-11-30;15,3799759;6,9688942;7,5;13,1997242;21,053732;17,7877429;4,7745358;6,9607343;-0,3968254;13,1249095;-9,7014925;1,953867;21,6459215;13,2857143;9,8484848;7,8199052;11,409396;18,8431201;18,9002185;11,038961;10,1219512;19,4173498;-1,2019231;27,3611111;10,4531722;6,4220183;8,1967213;-6,9529652;3,0527144;19,8782961;11,1547602;-3,0625832
2022-12-31;11,3434396;0;-1,1122346;0,9369676;9,4559585;-6,0913706;4,8417722;3,0989273;8,7649402;4,6042451;-6,5289256;14,1070003;5,2677014;3,4047919;12,8735632;4,3956044;3,2702238;0,2949853;-1,6232772;-3,5087719;9,3023256;2,4391017;0,243309;0,5452563;-4,04814;-1,2931034;-1,5151515;-5,4945055;-1,023057;-22,6734349;2,5054327;-3,5714286
2023-01-31;-4,9765258;15,8636227;4,5501022;-7,5949367;10,9664694;7,3648649;5,3425898;6,5895954;6,959707;-2,1129241;-6,5428824;2,6358759;15,7742402;0,6097561;6,5173116;6,3157895;12,5;9,4117647;1,0585305;10,2424242;15,1469098;7,1427835;4,7330097;-1,5184382;5,4732041;12,2270742;-4;-3,4883721;7,4668312;9,190372;6,65458;-0,997151
2023-02-28;-6,916996;15,2744853;1,9559902;13,1506849;-9,4205475;3,2095658;-3,6676218;-2,7331887;5,1369863;1,258986;-20,5298013;-19,5681818;8,125;-6,9090909;10,3250478;10,8910891;-4,0740741;0,4032258;2,6802218;0,6597031;-14,7382314;3,0864715;-1,0428737;6,8281938;9,1891892;-11,8677043;-5,6089744;-8,4337349;-4,9669825;-0,3006012;-1,8032985;-0,1438849
2023-03-31;1,6985138;-8,9619317;-9,6402878;17,8369653;-4,0423862;-6,5853659;1,5169542;-4,70562;4,2345277;12,0783554;-14,2857143;9,0421023;11,6570328;-2,9947917;8,1455806;15,1785714;-2,3938224;24,8995984;-12,6312631;4,587657;-7,4303406;-2,2754754;-3,9812646;17,1134021;-8,6633663;-1,7218543;4,0747029;3,0263158;-15,9969789;6,5326633;-2,6131662;-0,7204611
2023-04-30;25,2609603;-6,406254;-0,4246285;-1,9178082;-2,3312883;13,4138381;6,1822444;12,3098526;-3,125;16,0063677;-5;15,9885981;-16,3071613;3,6912752;15,7051282;5,4263566;6,4873418;1,6613076;8,8942308;-13,3159269;-10,4236343;10,171524;-3,4146341;-9,1549296;-1,7886179;10,7367475;10,1141925;4,5977011;1,8701672;6,9811321;7,4045928;0,1451379
2023-05-31;4,3333333;-5,4237288;18,336887;-0,9776536;-12,3953099;1,5251799;-0,3863135;0,2917274;6,1290323;-3,1927687;-13,1578947;2,1224307;-4,742268;-5,5016181;6,9252078;1,6176471;-4,8291233;-12,0716921;-5,0930306;-3,313253;-20,7218419;2,2813952;3,1565657;1,9379845;-10,0441501;-9,6551724;6,5185185;-3,1746032;6,972639;0,2645503;2,922246;0